Time            Price           Type
24523              12.860            sell
24536              12.890            buy
24535              12.890            buy
24536              12.860            buy
24540              12.890            buy
24555              12.956            sell
24559              13.047            buy
24559              12.986            sell
24561              13.017            buy
24563              13.017            sell
24564              13.017            buy
24604              13.173            sell
24607              13.209            sell
24612              13.173            sell
24615              13.143            sell
24627              13.143            buy
24628              13.143            buy
24629              13.143            buy
24635              13.143            buy
24643              13.143            sell
24644              13.143            sell
24645              13.143            sell
24648              13.173            buy
24650              13.173            buy
24650              13.209            buy
24710              13.551            sell
24712              13.521            sell
24713              13.521            sell
24718              13.551            sell
24723              13.707            buy
24722              13.707            buy
24723              13.707            buy
24726              13.833            buy
24742              13.863            sell
24744              13.898            sell
24748              13.833            sell
24751              13.737            sell
24767              13.772            buy
24767              13.772            buy
24768              13.833            buy
24774              13.803            buy
24780              13.737            sell
24781              13.737            sell
24782              13.707            sell
24785              13.677            sell
24798              13.707            buy
24799              13.707            buy
24801              13.737            buy
24806              13.707            buy
24809              13.677            sell
24810              13.677            sell
24812              13.647            sell
24813              13.772            buy
24814              13.772            buy
24815              13.772            buy
24819              13.707            sell
24821              13.707            sell
24823              13.707            sell
24827              13.707            sell
24871              13.551            buy
24872              13.521            sell
24873              13.551            buy
24874              13.551            buy
24875              13.551            buy
24877              13.521            sell
24878              13.521            sell
24878              13.521            sell
24883              13.551            buy
24882              13.551            buy
24883              13.551            buy
24886              13.521            buy
24887              13.521            sell
24887              13.521            sell
24889              13.581            buy
24888              13.581            buy
24894              13.455            sell
24895              13.455            sell
24896              13.455            sell
24899              13.521            sell
24910              13.521            buy
24910              13.521            buy
24911              13.521            buy
24914              13.486            sell
24914              13.521            buy
24916              13.486            sell
24917              13.521            buy
24919              13.486            sell
24919              13.486            sell
24921              13.521            buy
24920              13.521            buy
24922              13.486            sell
24922              13.486            buy
24922              13.521            buy
24924              13.486            sell
24924              13.486            sell
24925              13.486            sell
24929              13.486            sell
24932              13.521            buy
24931              13.521            buy
24933              13.521            buy
24934              13.455            sell
24935              13.455            sell
24936              13.486            buy
24936              13.486            sell
24938              13.455            sell
24958              13.455            buy
24959              13.486            buy
24959              13.486            buy
24963              13.455            buy
24965              13.425            sell
24966              13.425            sell
24968              13.425            sell
24969              13.425            sell
24978              13.455            buy
24977              13.455            buy
24979              13.425            sell
24979              13.455            buy
24980              13.455            buy
24982              13.425            sell
24982              13.455            buy
24984              13.455            buy
24985              13.425            sell
24985              13.425            sell
24985              13.425            sell
24986              13.425            sell
24995              13.425            buy
24997              13.455            buy
24997              13.455            buy
25000              13.486            buy
25009              13.425            sell
25011              13.455            sell
25011              13.455            sell
25016              13.455            sell
25020              13.486            buy
25019              13.486            buy
25021              13.551            buy
25023              13.551            buy
25053              14.285            sell
25055              14.195            sell
25059              14.195            sell
25063              14.160            sell
25086              14.195            buy
25089              14.160            buy
25089              14.160            sell
25090              14.160            sell
25092              14.195            buy
25091              14.195            buy
25092              14.195            buy
25095              14.195            buy
25104              14.195            sell
25109              14.255            buy
25125              14.255            sell
25127              14.285            buy
25128              14.255            sell
25129              14.225            sell
25130              14.225            sell
25136              14.285            buy
25135              14.285            buy
25136              14.285            sell
25137              14.255            sell
25139              14.255            sell
25139              14.285            buy
25140              14.285            buy
25139              14.285            buy
25140              14.285            buy
25140              14.255            sell
25141              14.255            sell
25142              14.255            sell
25143              14.255            sell
25143              14.255            buy
25144              14.255            sell
25197              13.975            buy
25197              13.975            buy
25200              13.880            sell
25200              13.880            sell
25212              13.945            buy
25212              13.975            buy
25212              13.975            buy
25217              13.910            sell
25217              13.910            buy
25217              13.880            sell
25218              13.880            sell
25219              13.880            sell
25231              13.910            buy
25231              13.880            sell
25249              13.850            buy
25251              13.850            buy
25254              13.820            sell
25257              13.850            buy
25257              13.820            sell
25257              13.820            sell
25271              13.820            buy
25271              13.785            sell
25282              13.820            buy
25282              13.820            buy
25283              13.785            buy
25284              13.785            sell
25284              13.820            buy
25287              13.785            sell
25287              13.850            buy
25289              13.880            buy
25322              13.945            sell
25323              13.945            sell
25323              13.975            sell
25328              14.005            sell
25347              13.880            buy
25348              13.910            buy
25351              13.910            buy
25353              13.880            sell
25356              13.880            sell
25356              13.880            sell
25357              13.910            buy
25358              13.910            buy
25358              13.910            buy
25360              13.880            sell
25360              13.880            sell
25361              13.880            buy
25362              13.910            buy
25361              13.910            buy
25362              13.850            sell
25362              13.850            sell
25363              13.850            sell
25365              13.880            sell
25368              13.910            buy
25367              13.910            buy
25368              13.910            buy
25372              13.910            buy
25374              13.810            sell
25374              13.810            sell
25375              13.810            sell
25377              13.871            sell
25382              13.902            buy
25381              13.902            buy
25382              13.937            buy
25385              13.938            buy
25388              13.874            sell
25389              13.874            sell
25389              13.844            sell
25392              13.845            sell
25409              13.815            buy
25409              13.845            buy
25409              13.845            buy
25415              13.845            buy
25445              14.029            sell
25447              14.029            sell
25450              14.124            buy
25451              14.124            buy
25464              14.124            sell
25467              14.124            sell
25470              14.064            sell
25473              14.063            sell
25478              14.123            buy
25477              14.123            buy
25478              14.063            sell
25479              14.063            sell
25483              14.153            buy
25482              14.153            buy
25483              14.153            buy
25487              14.188            buy
25498              14.123            sell
25499              14.063            sell
25500              14.063            sell
25503              14.123            sell
25506              14.123            buy
25507              14.153            buy
25507              14.153            buy
25511              14.188            buy
25519              14.153            sell
25523              14.188            buy
25534              14.152            sell
25535              14.152            sell
25535              14.187            buy
25536              14.187            sell
25537              14.217            buy
25538              14.217            buy
25565              14.277            sell
25567              14.277            sell
25569              14.247            sell
25573              14.217            sell
25579              14.276            buy
25578              14.276            buy
25580              14.311            buy
25583              14.311            buy
25593              14.311            sell
25595              14.311            sell
25596              14.311            buy
25597              14.276            sell
25598              14.276            sell
25602              14.311            buy
25603              14.311            sell
25604              14.311            buy
25604              14.276            sell
25605              14.276            sell
25610              14.311            buy
25609              14.311            buy
25610              14.311            buy
25612              14.276            sell
25612              14.276            sell
25612              14.276            sell
25614              14.311            buy
25616              14.311            buy
25617              14.276            sell
25617              14.311            buy
25617              14.311            buy
25619              14.276            sell
25619              14.276            sell
25619              14.276            sell
25621              14.311            buy
25623              14.276            sell
25624              14.311            buy
25623              14.311            buy
25624              14.311            buy
25626              14.311            buy
25632              14.275            sell
25634              14.275            sell
25634              14.275            sell
25637              14.275            sell
25641              14.340            buy
25640              14.340            buy
25641              14.340            buy
25643              14.370            buy
25664              14.516            sell
25666              14.485            sell
25668              14.454            sell
25672              14.386            sell
25686              14.411            buy
25686              14.440            buy
25686              14.440            buy
25688              14.374            sell
25688              14.468            buy
25692              14.436            buy
25698              14.336            sell
25699              14.336            sell
25699              14.400            sell
25703              14.333            sell
25753              14.087            buy
25754              14.087            buy
25756              14.056            sell
25757              14.056            sell
25769              14.055            buy
25772              14.055            buy
25773              14.085            buy
25777              14.085            buy
25782              14.055            sell
25785              14.085            buy
25785              14.020            sell
25785              14.020            sell
25786              14.020            sell
25792              14.115            buy
25793              14.115            buy
25792              14.115            buy
25816              14.240            sell
25818              14.240            sell
25825              14.270            buy
25825              14.305            buy
25833              14.240            sell
25836              14.305            buy
25836              14.270            sell
25837              14.270            sell
25838              14.335            buy
25839              14.335            buy
25852              14.395            sell
25854              14.395            sell
25858              14.395            sell
25862              14.395            sell
25865              14.430            buy
25867              14.395            buy
25868              14.430            buy
25874              14.365            sell
25875              14.365            sell
25876              14.430            buy
25875              14.430            buy
25877              14.395            sell
25877              14.395            sell
25878              14.395            sell
25878              14.430            buy
25879              14.430            buy
25878              14.430            buy
25881              14.395            buy
25882              14.365            sell
25883              14.365            sell
25883              14.395            sell
25886              14.365            sell
25909              14.240            buy
25912              14.145            sell
25918              14.180            buy
25920              14.145            sell
25957              13.990            buy
25958              13.931            sell
25970              13.961            buy
25970              14.020            buy
25970              14.020            buy
25974              13.990            buy
26000              14.055            sell
26000              14.055            sell
26002              14.115            buy
26002              14.115            buy
26045              14.681            sell
26047              14.586            sell
26048              14.586            sell
26053              14.557            sell
26060              14.713            buy
26060              14.713            buy
26061              14.648            buy
26068              14.714            buy
26076              14.625            sell
26078              14.750            sell
26079              14.750            buy
26080              14.690            buy
26081              14.625            sell
26082              14.625            sell
26082              14.595            sell
26085              14.440            sell
26093              14.565            buy
26095              14.625            buy
26095              14.625            buy
26099              14.815            buy
26117              14.875            sell
26119              14.815            sell
26121              14.780            sell
26125              14.815            sell
26135              14.844            buy
26135              14.844            buy
26135              14.844            buy
26137              14.814            sell
26137              14.779            sell
26139              14.779            sell
26154              14.749            buy
26155              14.719            buy
26158              14.749            buy
26163              14.749            buy
26165              14.689            sell
26165              14.719            sell
26167              14.624            sell
26169              14.654            sell
26176              14.719            buy
26176              14.718            buy
26178              14.653            sell
26178              14.623            sell
26192              14.688            buy
26191              14.688            buy
26193              14.623            sell
26193              14.653            buy
26193              14.653            buy
26198              14.593            sell
26198              14.593            buy
26198              14.563            sell
26199              14.563            sell
26199              14.563            sell
26229              14.467            buy
26229              14.437            buy
26230              14.467            buy
26235              14.437            buy
26247              14.467            sell
26249              14.437            sell
26249              14.437            sell
26255              14.467            sell
26256              14.467            buy
26255              14.467            buy
26256              14.437            sell
26257              14.437            sell
26258              14.467            buy
26259              14.467            buy
26258              14.467            buy
26259              14.437            sell
26260              14.437            sell
26260              14.437            sell
26268              14.436            buy
26268              14.401            sell
26287              14.371            buy
26287              14.341            sell
26289              14.371            buy
26292              14.371            buy
26296              14.466            buy
26298              14.466            buy
26311              14.435            sell
26313              14.370            sell
26314              14.370            sell
26317              14.245            sell
26331              14.342            buy
26331              14.372            buy
26331              14.372            buy
26337              14.440            buy
26345              14.379            sell
26348              14.380            sell
26351              14.351            sell
26351              14.382            buy
26354              14.448            buy
26354              14.448            buy
26373              14.487            sell
26374              14.518            sell
26378              14.549            buy
26378              14.549            buy
26386              14.493            sell
26387              14.524            sell
26390              14.494            sell
26391              14.495            sell
26401              14.529            buy
26401              14.560            buy
26402              14.190            sell
26403              14.190            sell
26419              14.067            buy
26420              14.193            buy
26421              14.254            buy
26426              14.350            buy
26432              14.225            sell
26434              14.160            sell
26435              14.160            sell
26443              14.130            sell
26464              13.975            buy
26465              14.005            buy
26466              14.035            buy
26471              14.070            buy
26481              14.070            sell
26483              14.070            sell
26486              14.035            sell
26490              13.975            sell
26501              14.005            buy
26503              13.975            buy
26504              13.975            sell
26504              13.975            sell
26507              14.005            buy
26507              13.975            buy
26511              13.975            sell
26513              14.005            buy
26512              14.005            buy
26514              13.975            sell
26514              14.005            buy
26517              14.005            buy
26534              14.005            sell
26535              14.005            sell
26535              14.005            sell
26540              14.005            sell
26546              14.035            buy
26545              14.035            buy
26547              14.005            sell
26548              13.975            sell
26566              14.070            buy
26567              14.070            buy
26566              14.070            buy
26570              14.035            buy
26576              14.005            sell
26578              13.975            sell
26579              13.975            sell
26583              14.005            sell
26604              13.945            buy
26607              13.945            buy
26608              13.945            buy
26610              13.910            sell
26610              13.880            sell
26612              13.945            buy
26612              13.945            buy
26614              13.910            sell
26614              13.945            buy
26616              13.910            sell
26616              13.880            sell
26617              13.880            sell
26628              13.910            buy
26628              13.910            buy
26629              13.945            buy
26633              13.945            buy
26641              13.910            sell
26643              13.880            sell
26644              13.945            sell
26644              13.945            buy
26647              13.975            buy
26647              13.910            buy
26650              13.945            sell
26652              13.945            buy
26658              13.910            sell
26659              13.910            sell
26659              13.910            sell
26662              13.910            sell
26671              13.945            buy
26670              13.945            buy
26672              13.910            sell
26672              13.945            buy
26672              13.945            buy
26675              14.005            buy
26693              14.035            sell
26695              14.035            sell
26698              14.005            sell
26702              14.035            sell
26718              14.035            buy
26717              14.035            buy
26718              14.070            buy
26721              14.100            buy
26741              14.245            sell
26743              14.245            sell
26746              14.185            sell
26750              14.150            sell
26757              14.216            buy
26758              14.246            buy
26758              14.246            buy
26765              14.246            buy
26768              14.216            sell
26771              14.216            sell
26771              14.216            sell
26772              14.246            buy
26774              14.186            sell
26778              14.151            sell
26787              14.216            buy
26789              14.151            buy
26790              14.186            buy
26795              14.216            buy
26803              14.187            sell
26805              14.187            sell
26806              14.187            sell
26813              14.187            sell
26854              13.843            buy
26856              13.813            buy
26858              13.813            sell
26859              13.748            sell
26861              13.813            buy
26861              13.843            buy
26862              13.843            buy
26866              13.873            buy
26870              13.813            sell
26871              13.813            sell
26871              13.778            sell
26875              13.748            sell
26888              13.779            buy
26889              13.779            buy
26890              13.814            buy
26894              13.814            buy
26901              13.779            sell
26903              13.814            buy
26904              13.779            sell
26906              13.814            buy
26914              13.814            sell
26916              13.814            sell
26918              13.794            sell
26920              13.749            sell
26948              13.653            buy
26949              13.622            buy
26950              13.622            buy
26953              13.591            sell
26953              13.621            buy
26955              13.591            sell
26955              13.650            buy
26958              13.650            buy
26960              13.559            sell
26961              13.559            sell
26962              13.558            sell
26965              13.523            sell
26973              13.615            buy
26972              13.615            buy
26974              13.614            buy
26978              13.613            buy
26991              13.674            sell
26993              13.638            sell
26994              13.638            sell
27001              13.606            sell
27018              13.666            buy
27017              13.666            buy
27018              13.725            buy
27022              13.665            buy
27035              13.720            sell
27037              13.845            buy
27055              13.845            sell
27056              13.815            sell
27058              13.815            sell
27062              13.815            sell
27090              13.690            buy
27091              13.719            buy
27092              13.719            buy
27095              13.654            sell
27098              13.719            buy
27101              13.719            buy
27116              13.778            sell
27117              13.748            sell
27118              13.813            buy
27120              13.843            buy
27136              13.812            sell
27137              13.812            sell
27142              13.841            buy
27142              13.841            buy
27175              13.965            sell
27176              13.965            sell
27178              13.965            sell
27183              13.936            sell
27190              13.996            buy
27189              13.996            buy
27191              13.966            buy
27199              13.936            sell
27200              13.936            sell
27200              13.936            sell
27214              13.937            buy
27214              13.902            sell
27222              13.967            buy
27221              13.967            buy
27222              13.997            buy
27226              13.997            buy
27244              13.938            sell
27245              13.938            sell
27245              13.938            sell
27247              14.028            buy
27249              14.063            buy
27250              14.063            buy
27252              13.998            sell
27253              13.998            sell
27254              13.998            sell
27256              13.968            sell
27283              13.874            buy
27284              13.814            sell
27285              13.904            buy
27286              13.904            buy
27286              13.904            buy
27290              13.969            buy
27295              13.904            sell
27297              13.905            sell
27299              13.875            sell
27302              13.815            sell
27308              13.875            buy
27309              13.940            buy
27309              13.940            buy
27312              14.100            buy
27350              14.255            sell
27351              14.225            sell
27352              14.225            sell
27356              14.195            sell
27371              14.160            buy
27374              14.130            sell
27377              14.160            buy
27378              14.160            buy
27378              14.195            buy
27383              14.160            buy
27384              14.130            sell
27384              14.100            sell
27385              14.100            sell
27388              14.100            sell
27406              14.070            buy
27407              14.070            buy
27410              14.035            sell
27412              14.070            sell
27413              14.130            buy
27414              14.130            buy
27413              14.130            buy
27416              14.130            buy
27422              14.070            sell
27424              14.100            sell
27426              14.070            sell
27426              14.100            buy
27427              14.100            buy
27428              14.070            sell
27429              14.070            sell
27430              14.130            buy
27429              14.130            buy
27430              14.160            buy
27455              14.160            sell
27457              14.195            sell
27459              14.225            buy
27460              14.160            sell
27462              14.160            sell
27463              14.195            buy
27465              14.160            sell
27466              14.160            sell
27466              14.195            buy
27467              14.225            buy
27468              14.225            buy
27469              14.195            buy
27470              14.160            sell
27471              14.160            sell
27472              14.160            sell
27474              14.160            sell
27479              14.195            buy
27478              14.195            buy
27479              14.195            buy
27481              14.130            sell
27481              14.130            sell
27482              14.130            sell
27508              14.100            buy
27509              14.070            buy
27512              14.100            buy
27514              14.070            sell
27515              14.100            buy
27517              14.070            sell
27517              14.070            sell
27518              14.035            sell
27534              14.070            buy
27535              14.035            buy
27537              14.035            sell
27538              14.035            sell
27573              13.880            buy
27574              13.850            buy
27576              13.820            sell
27577              13.850            sell
27583              13.880            buy
27584              13.880            buy
27583              13.880            buy
27587              13.910            buy
27592              13.850            sell
27596              13.850            sell
27597              13.850            sell
27599              13.910            buy
27601              13.880            buy
27602              13.880            buy
27603              13.828            sell
27603              13.828            sell
27604              13.828            sell
27606              13.762            sell
27636              13.702            buy
27636              13.667            sell
27638              13.702            buy
27638              13.667            sell
27652              13.667            buy
27653              13.637            sell
27671              13.577            buy
27672              13.482            sell
27674              13.542            buy
27674              13.512            buy
27675              13.512            sell
27677              13.512            buy
27679              13.482            sell
27680              13.482            sell
27696              13.452            buy
27698              13.452            buy
27699              13.482            buy
27704              13.482            buy
27714              13.512            sell
27716              13.482            sell
27717              13.482            sell
27719              13.512            buy
27722              13.542            buy
27722              13.542            buy
27730              13.512            sell
27732              13.577            buy
27734              13.512            sell
27736              13.512            sell
27736              13.577            buy
27738              13.577            buy
27741              13.512            sell
27742              13.512            sell
27743              13.512            sell
27743              13.577            buy
27744              13.577            buy
27745              13.577            buy
27745              13.542            sell
27746              13.577            buy
27748              13.542            sell
27750              13.577            buy
27768              13.577            sell
27770              13.577            sell
27770              13.607            sell
27770              13.607            buy
27773              13.637            buy
27773              13.577            sell
27775              13.542            sell
27778              13.542            sell
27784              13.607            buy
27783              13.607            buy
27784              13.482            sell
27785              13.482            sell
27797              13.512            buy
27801              13.452            sell
27806              13.512            buy
27807              13.512            buy
27807              13.512            buy
27811              13.512            buy
27816              13.482            sell
27817              13.482            sell
27819              13.512            buy
27820              13.512            sell
27821              13.512            buy
27821              13.542            buy
27828              13.512            sell
27831              13.512            sell
27831              13.482            sell
27835              13.482            sell
27846              13.482            buy
27847              13.452            sell
27849              13.482            buy
27849              13.482            buy
27850              13.512            buy
27854              13.452            sell
27854              13.512            buy
27855              13.512            buy
27856              13.452            sell
27856              13.452            sell
27857              13.452            sell
27859              13.452            sell
27863              13.482            buy
27862              13.482            buy
27863              13.482            buy
27866              13.512            buy
27874              13.512            sell
27876              13.542            buy
27876              13.512            sell
27878              13.577            buy
27911              13.762            sell
27913              13.762            sell
27920              13.857            buy
27920              13.887            buy
27929              13.797            sell
27931              13.797            sell
27931              13.797            sell
27934              13.797            sell
27944              13.797            buy
27945              13.797            buy
27946              13.797            buy
27951              13.857            buy
27961              13.827            sell
27963              13.797            sell
27963              13.827            sell
27963              13.827            buy
27965              13.857            buy
27965              13.922            buy
27982              13.922            sell
27984              13.922            sell
27989              13.887            sell
27992              13.887            sell
28052              13.358            buy
28054              13.328            buy
28055              13.298            sell
28055              13.298            sell
28068              13.298            buy
28068              13.388            buy
28068              13.388            buy
28073              13.358            buy
28081              13.328            sell
28083              13.298            sell
28085              13.298            sell
28086              13.358            buy
28088              13.358            buy
28088              13.328            buy
28112              13.388            sell
28115              13.358            sell
28116              13.358            sell
28116              13.388            buy
28118              13.423            buy
28118              13.358            sell
28120              13.423            buy
28121              13.423            buy
28142              13.388            sell
28142              13.388            sell
28143              13.388            sell
28146              13.358            sell
28173              13.328            buy
28174              13.263            sell
28192              13.233            buy
28192              13.203            sell
28202              13.233            buy
28203              13.233            buy
28203              13.233            buy
28205              13.203            sell
28206              13.233            buy
28209              13.233            buy
28211              13.203            sell
28211              13.203            sell
28213              13.203            sell
28216              13.233            buy
28215              13.233            buy
28216              13.233            buy
28220              13.203            sell
28220              13.203            sell
28220              13.203            sell
28221              13.298            buy
28222              13.298            buy
28221              13.298            buy
28232              13.233            sell
28234              13.233            sell
28234              13.263            buy
28236              13.298            buy
28244              12.880            sell
28244              12.880            sell
28245              12.880            sell
28247              13.035            sell
28258              13.070            buy
28260              13.005            buy
28263              12.945            sell
28264              12.945            sell
28271              13.035            buy
28272              13.035            buy
28273              13.035            buy
28276              13.070            buy
28303              13.195            sell
28305              13.160            sell
28308              13.160            sell
28308              13.195            buy
28310              13.160            sell
28311              13.160            sell
28317              13.195            buy
28316              13.195            buy
28318              13.159            sell
28318              13.194            buy
28319              13.194            buy
28321              13.159            sell
28321              13.194            buy
28323              13.159            sell
28323              13.129            sell
28323              13.129            sell
28338              13.159            buy
28338              13.129            sell
28360              13.099            buy
28360              13.129            buy
28361              13.099            buy
28363              13.069            sell
28363              13.129            buy
28366              13.069            buy
28367              13.069            sell
28367              13.069            sell
28369              13.069            sell
28370              13.069            sell
28383              13.068            buy
28384              13.068            buy
28385              13.068            buy
28386              13.033            sell
28387              13.033            sell
28387              13.033            sell
28395              13.098            buy
28394              13.098            buy
28395              13.068            buy
28398              13.068            buy
28408              13.033            sell
28409              13.033            sell
28409              13.068            sell
28413              13.033            sell
28418              13.068            buy
28417              13.068            buy
28418              13.068            buy
28419              13.033            sell
28420              13.033            sell
28420              13.033            sell
28432              13.067            buy
28431              13.067            buy
28433              13.032            sell
28435              13.032            sell
28458              13.002            buy
28458              13.002            buy
28458              13.002            buy
28461              12.972            sell
28463              12.972            sell
28463              12.972            sell
28468              12.972            buy
28469              12.942            sell
28489              12.941            buy
28490              12.941            buy
28490              12.941            buy
28493              12.906            sell
28495              12.941            buy
28499              12.941            buy
28507              12.941            sell
28509              12.971            buy
28511              12.941            sell
28513              12.941            sell
28515              12.941            sell
28520              12.941            sell
28538              12.905            buy
28539              12.940            buy
28539              12.940            buy
28544              12.940            buy
28548              12.905            sell
28551              12.940            buy
28552              12.905            sell
28555              12.905            sell
28555              12.845            sell
28558              12.845            sell
28583              12.780            buy
28584              12.780            buy
